id,webpage_id,type,positionX,positionY,currentWidth,currentHeight,minutes,seconds,miliseconds,keypress,scrollPositionY,scrollPositionX,selectedText,shiftPress,ctrlPress
1105,2,0,541,534,,,13,6,881,,,,,,
1106,2,0,575,589,,,13,6,916,,,,,,
1107,2,0,589,605,,,13,6,929,,,,,,
1108,2,0,589,606,,,13,7,132,,,,,,
1109,2,0,589,611,,,13,7,146,,,,,,
1110,2,0,589,622,,,13,7,161,,,,,,
1111,2,0,589,644,,,13,7,178,,,,,,
1112,2,0,589,668,,,13,7,197,,,,,,
2439,2,5,,,,,16,42,764,,,,1,,
1113,2,0,589,683,,,13,7,215,,,,,,
1114,2,0,587,699,,,13,7,226,,,,,,
1115,2,0,585,706,,,13,7,244,,,,,,
1116,2,0,583,712,,,13,7,261,,,,,,
1117,2,0,582,714,,,13,7,277,,,,,,
1118,2,0,581,715,,,13,7,292,,,,,,
1119,2,0,581,715,,,13,7,309,,,,,,
1120,2,0,581,715,,,13,7,326,,,,,,
1121,2,0,581,715,,,13,7,344,,,,,,
1122,2,0,581,716,,,13,7,360,,,,,,
1123,2,0,580,716,,,13,7,377,,,,,,
1124,2,0,580,718,,,13,7,394,,,,,,
1125,2,0,580,721,,,13,7,410,,,,,,
1126,2,0,580,725,,,13,7,427,,,,,,
1127,2,0,579,728,,,13,7,443,,,,,,
1128,2,0,579,734,,,13,7,461,,,,,,
1129,2,0,578,736,,,13,7,477,,,,,,
1130,2,0,578,738,,,13,7,494,,,,,,
1131,2,0,577,739,,,13,7,511,,,,,,
1132,2,0,577,740,,,13,7,527,,,,,,
1133,2,0,577,740,,,13,7,536,,,,,,
1134,2,0,577,741,,,13,7,541,,,,,,
1135,2,0,576,741,,,13,7,553,,,,,,
1136,2,0,575,741,,,13,7,744,,,,,,
1137,2,0,572,741,,,13,7,760,,,,,,
1138,2,0,565,742,,,13,7,778,,,,,,
1139,2,0,551,742,,,13,7,794,,,,,,
1140,2,0,538,737,,,13,7,811,,,,,,
1141,2,0,528,727,,,13,7,827,,,,,,
1142,2,0,518,714,,,13,7,843,,,,,,
1143,2,0,510,696,,,13,7,860,,,,,,
1144,2,0,503,675,,,13,7,876,,,,,,
1145,2,0,501,667,,,13,7,893,,,,,,
1146,2,0,500,661,,,13,7,910,,,,,,
1147,2,0,499,658,,,13,7,927,,,,,,
1148,2,0,498,657,,,13,7,943,,,,,,
1149,2,0,497,657,,,13,7,961,,,,,,
1150,2,0,496,657,,,13,7,978,,,,,,
1151,2,0,495,657,,,13,7,994,,,,,,
1152,2,0,492,657,,,13,8,11,,,,,,
1153,2,0,489,658,,,13,8,28,,,,,,
1154,2,0,485,659,,,13,8,43,,,,,,
1155,2,0,481,660,,,13,8,60,,,,,,
1156,2,0,478,660,,,13,8,77,,,,,,
1157,2,0,477,660,,,13,8,94,,,,,,
1158,2,0,476,660,,,13,8,110,,,,,,
1159,2,0,475,660,,,13,8,126,,,,,,
1160,2,0,475,660,,,13,8,144,,,,,,
1161,2,0,474,660,,,13,8,161,,,,,,
1162,2,0,472,659,,,13,8,228,,,,,,
1163,2,0,471,659,,,13,8,274,,,,,,
1164,2,0,470,659,,,13,8,277,,,,,,
1165,2,0,470,658,,,13,9,331,,,,,,
1166,2,0,470,656,,,13,9,345,,,,,,
1167,2,0,471,655,,,13,9,363,,,,,,
1168,2,0,472,653,,,13,9,378,,,,,,
1169,2,0,472,653,,,13,9,397,,,,,,
1170,2,0,473,652,,,13,9,414,,,,,,
1171,2,0,473,652,,,13,9,430,,,,,,
1172,2,0,473,652,,,13,9,447,,,,,,
1173,2,0,474,652,,,13,9,463,,,,,,
1174,2,0,474,652,,,13,9,478,,,,,,
1175,2,0,474,652,,,13,9,496,,,,,,
1176,2,0,474,652,,,13,9,512,,,,,,
1177,2,0,474,652,,,13,9,563,,,,,,
1178,2,0,475,652,,,13,10,446,,,,,,
1179,2,0,479,654,,,13,10,463,,,,,,
1180,2,0,482,658,,,13,10,479,,,,,,
1181,2,0,486,664,,,13,10,497,,,,,,
1182,2,0,487,671,,,13,10,513,,,,,,
1183,2,0,488,675,,,13,10,531,,,,,,
1184,2,0,488,675,,,13,11,606,,,,,,
1185,2,0,488,673,,,13,11,615,,,,,,
1186,2,0,489,670,,,13,11,627,,,,,,
1187,2,0,492,665,,,13,11,644,,,,,,
1188,2,0,499,657,,,13,11,660,,,,,,
1189,2,0,505,652,,,13,11,677,,,,,,
1190,2,0,514,644,,,13,11,695,,,,,,
1191,2,0,522,637,,,13,11,723,,,,,,
1192,1,3,,,1440,900,13,12,409,,,,,,
1193,2,2,,,,,13,10,733,,2201,,,,
1194,2,2,,,,,13,12,443,,2219,,,,
1195,2,2,,,,,13,12,520,,2469,,,,
1196,2,0,527,632,,,13,11,748,,,,,,
1197,2,0,528,630,,,13,11,780,,,,,,
1198,2,0,528,630,,,13,11,789,,,,,,
1199,2,0,526,630,,,13,11,805,,,,,,
1200,2,0,524,630,,,13,11,812,,,,,,
1201,2,0,522,630,,,13,11,830,,,,,,
1202,2,0,518,630,,,13,11,844,,,,,,
1203,2,0,513,634,,,13,11,860,,,,,,
1204,2,0,506,641,,,13,11,884,,,,,,
1205,2,0,502,646,,,13,11,897,,,,,,
1206,2,0,498,649,,,13,11,912,,,,,,
1207,2,0,495,652,,,13,11,927,,,,,,
1208,2,0,493,653,,,13,11,945,,,,,,
1209,2,0,493,654,,,13,11,961,,,,,,
3138,3065,2,,,,,17,40,799,,2171,,,,
1210,2,0,492,655,,,13,11,980,,,,,,
1211,2,0,491,656,,,13,11,994,,,,,,
1212,2,0,489,658,,,13,12,11,,,,,,
1213,2,0,487,660,,,13,12,28,,,,,,
1214,2,0,485,662,,,13,12,44,,,,,,
1215,2,0,483,664,,,13,12,61,,,,,,
1216,2,0,481,666,,,13,12,77,,,,,,
1217,2,0,481,666,,,13,12,93,,,,,,
1218,2,0,480,666,,,13,12,110,,,,,,
1219,2,0,480,666,,,13,12,126,,,,,,
1220,2,0,480,666,,,13,12,143,,,,,,
1221,2,0,480,665,,,13,12,162,,,,,,
1222,2,0,480,663,,,13,12,179,,,,,,
1223,2,0,480,662,,,13,12,196,,,,,,
1224,2,0,482,658,,,13,12,212,,,,,,
1225,2,0,498,649,,,13,12,231,,,,,,
1226,2,0,529,641,,,13,12,247,,,,,,
1227,2,0,601,638,,,13,12,261,,,,,,
1228,2,0,675,647,,,13,12,283,,,,,,
1229,2,0,721,658,,,13,12,294,,,,,,
1230,2,0,760,668,,,13,12,312,,,,,,
1231,2,0,782,672,,,13,12,327,,,,,,
1232,2,0,789,672,,,13,12,345,,,,,,
1233,2,0,807,672,,,13,12,520,,,,,,
1234,2,0,813,673,,,13,12,533,,,,,,
1235,2,0,839,673,,,13,12,546,,,,,,
1236,2,0,848,673,,,13,12,562,,,,,,
1237,2,0,861,673,,,13,12,578,,,,,,
1238,2,0,867,672,,,13,12,595,,,,,,
1239,2,0,869,672,,,13,12,612,,,,,,
1240,2,0,870,672,,,13,12,628,,,,,,
1241,2,0,870,672,,,13,12,645,,,,,,
1242,2,0,870,670,,,13,12,661,,,,,,
1243,2,0,870,669,,,13,12,678,,,,,,
1244,2,0,868,667,,,13,12,694,,,,,,
1245,2,0,866,664,,,13,12,712,,,,,,
1246,2,0,865,662,,,13,12,727,,,,,,
1247,2,0,864,658,,,13,12,745,,,,,,
1248,2,0,863,653,,,13,12,763,,,,,,
1249,2,0,863,646,,,13,12,778,,,,,,
1250,2,0,863,640,,,13,12,795,,,,,,
1251,2,0,864,633,,,13,12,811,,,,,,
1252,2,0,866,629,,,13,12,828,,,,,,
1253,2,0,868,624,,,13,12,845,,,,,,
1254,2,0,870,621,,,13,12,861,,,,,,
1255,2,0,872,619,,,13,12,878,,,,,,
1256,2,0,873,618,,,13,12,895,,,,,,
1257,2,0,873,618,,,13,12,911,,,,,,
1258,2,0,874,618,,,13,12,927,,,,,,
1259,2,0,874,618,,,13,12,945,,,,,,
1260,2,0,875,617,,,13,12,961,,,,,,
1261,2,0,875,612,,,13,12,978,,,,,,
1262,2,0,876,598,,,13,12,995,,,,,,
1263,2,0,878,575,,,13,13,10,,,,,,
1264,2,0,879,527,,,13,13,28,,,,,,
1265,2,0,879,493,,,13,13,45,,,,,,
1266,2,0,879,456,,,13,13,62,,,,,,
1267,2,0,879,422,,,13,13,78,,,,,,
1268,2,0,879,421,,,13,13,250,,,,,,
1269,2,0,879,418,,,13,13,261,,,,,,
1270,2,0,880,412,,,13,13,277,,,,,,
1271,2,0,881,408,,,13,13,294,,,,,,
1272,2,0,882,406,,,13,13,310,,,,,,
1273,2,0,882,402,,,13,13,328,,,,,,
1274,2,0,882,401,,,13,13,349,,,,,,
1275,2,0,881,400,,,13,13,363,,,,,,
1276,2,0,880,400,,,13,13,381,,,,,,
1277,2,0,879,398,,,13,13,397,,,,,,
1278,2,0,879,396,,,13,13,415,,,,,,
1279,2,0,878,394,,,13,13,430,,,,,,
1280,2,0,878,393,,,13,13,448,,,,,,
1281,2,0,878,393,,,13,13,465,,,,,,
1282,2,0,878,392,,,13,13,480,,,,,,
1283,2,0,878,392,,,13,13,496,,,,,,
1284,2,0,878,392,,,13,13,564,,,,,,
1285,2,0,878,391,,,13,13,580,,,,,,
1286,2,0,878,390,,,13,13,595,,,,,,
1287,2,0,878,388,,,13,13,612,,,,,,
1288,2,0,878,387,,,13,13,628,,,,,,
1289,2,0,878,387,,,13,13,645,,,,,,
1290,2,0,878,387,,,13,13,752,,,,,,
1291,2,0,878,387,,,13,13,812,,,,,,
1292,2,0,875,388,,,13,14,169,,,,,,
1293,2,0,866,392,,,13,14,181,,,,,,
1294,2,0,843,401,,,13,14,202,,,,,,
1295,2,0,717,441,,,13,14,232,,,,,,
1296,2,3,,,1440,900,13,15,161,,,,,,
1297,2,2,,,,,13,14,12,,2579,,,,
1298,2,2,,,,,13,14,66,,2694,,,,
1299,2,2,,,,,13,14,94,,2670,,,,
1300,2,2,,,,,13,14,202,,2792,,,,
1301,2,2,,,,,13,14,304,,2930,,,,
1302,2,2,,,,,13,14,337,,2890,,,,
1303,2,2,,,,,13,15,885,,2237,,,,
1304,2,2,,,,,13,16,126,,2487,,,,
1305,1,3,,,1440,900,13,17,359,,,,,,
1306,2,0,661,459,,,13,14,247,,,,,,
1307,2,0,623,470,,,13,14,267,,,,,,
1308,2,0,583,482,,,13,14,283,,,,,,
1309,2,0,556,490,,,13,14,304,,,,,,
1310,2,0,532,500,,,13,14,337,,,,,,
1311,2,0,520,509,,,13,14,361,,,,,,
1312,2,0,520,508,,,13,14,629,,,,,,
1313,2,0,521,506,,,13,14,644,,,,,,
1314,2,0,525,498,,,13,14,660,,,,,,
1315,2,0,534,479,,,13,14,677,,,,,,
1316,2,0,541,462,,,13,14,695,,,,,,
1317,2,0,547,451,,,13,14,710,,,,,,
1318,2,0,553,439,,,13,14,729,,,,,,
1319,2,0,558,430,,,13,14,743,,,,,,
1320,2,0,563,425,,,13,14,762,,,,,,
1321,2,0,566,422,,,13,14,779,,,,,,
1322,2,0,572,418,,,13,14,795,,,,,,
1323,2,0,575,417,,,13,14,811,,,,,,
1324,2,0,579,416,,,13,14,827,,,,,,
1325,2,0,582,415,,,13,14,844,,,,,,
1326,2,0,583,415,,,13,14,862,,,,,,
1327,2,0,583,415,,,13,14,877,,,,,,
1328,2,0,580,413,,,13,14,894,,,,,,
1329,2,0,570,410,,,13,14,911,,,,,,
1330,2,0,554,406,,,13,14,928,,,,,,
1331,2,0,534,397,,,13,14,945,,,,,,
1332,2,0,515,389,,,13,14,961,,,,,,
1333,2,0,503,382,,,13,14,978,,,,,,
1334,2,0,492,375,,,13,14,994,,,,,,
1335,2,0,485,369,,,13,15,12,,,,,,
1336,2,0,482,366,,,13,15,28,,,,,,
1337,2,0,479,363,,,13,15,45,,,,,,
1338,2,0,476,361,,,13,15,61,,,,,,
1339,2,0,476,360,,,13,15,271,,,,,,
1340,2,0,476,359,,,13,15,278,,,,,,
1341,2,0,475,356,,,13,15,293,,,,,,
1342,2,0,473,352,,,13,15,310,,,,,,
1343,2,0,473,350,,,13,15,327,,,,,,
1344,2,0,472,348,,,13,15,344,,,,,,
1345,2,0,472,347,,,13,15,360,,,,,,
1346,2,0,472,346,,,13,15,378,,,,,,
1347,2,0,472,345,,,13,15,394,,,,,,
1348,2,0,472,345,,,13,15,411,,,,,,
1349,2,0,472,345,,,13,15,428,,,,,,
1350,2,0,472,345,,,13,15,444,,,,,,
1351,2,0,473,345,,,13,15,460,,,,,,
1352,2,0,473,345,,,13,16,456,,,,,,
1353,2,0,478,352,,,13,16,463,,,,,,
1354,2,0,486,361,,,13,16,482,,,,,,
1355,2,0,559,429,,,13,16,495,,,,,,
1356,2,0,601,460,,,13,16,511,,,,,,
1357,2,0,686,507,,,13,16,527,,,,,,
1358,2,0,772,544,,,13,16,545,,,,,,
1359,2,0,806,552,,,13,16,561,,,,,,
1360,2,0,817,552,,,13,16,578,,,,,,
1361,2,0,836,553,,,13,16,595,,,,,,
1362,2,0,836,543,,,13,16,747,,,,,,
1363,2,0,837,516,,,13,16,762,,,,,,
1364,2,0,848,457,,,13,16,778,,,,,,
1365,2,0,866,358,,,13,16,797,,,,,,
1366,2,0,882,282,,,13,16,816,,,,,,
1367,2,0,896,225,,,13,16,826,,,,,,
1368,2,0,905,191,,,13,16,850,,,,,,
1369,2,0,909,176,,,13,16,863,,,,,,
1370,2,0,912,164,,,13,16,877,,,,,,
1371,2,0,913,160,,,13,16,895,,,,,,
1372,2,0,913,158,,,13,16,912,,,,,,
1373,2,0,913,157,,,13,16,927,,,,,,
1374,2,0,913,156,,,13,16,945,,,,,,
1375,2,0,912,155,,,13,16,962,,,,,,
1376,2,0,912,155,,,13,17,32,,,,,,
1377,2,0,912,158,,,13,17,46,,,,,,
1378,2,0,911,164,,,13,17,61,,,,,,
1379,2,0,907,176,,,13,17,79,,,,,,
1380,2,0,903,187,,,13,17,95,,,,,,
1381,2,0,899,194,,,13,17,115,,,,,,
1382,2,0,896,200,,,13,17,128,,,,,,
1383,2,0,893,204,,,13,17,148,,,,,,
1384,2,0,892,205,,,13,17,164,,,,,,
1385,2,0,892,206,,,13,17,180,,,,,,
1386,2,0,891,206,,,13,17,198,,,,,,
1387,2,0,891,207,,,13,17,214,,,,,,
1388,2,0,890,207,,,13,17,231,,,,,,
1389,2,0,889,208,,,13,17,251,,,,,,
1390,2,0,887,210,,,13,17,268,,,,,,
1391,2,0,886,211,,,13,17,299,,,,,,
1392,2,0,885,211,,,13,17,314,,,,,,
1393,2,0,884,211,,,13,17,332,,,,,,
1394,2,0,883,211,,,13,17,345,,,,,,
1395,2,0,881,211,,,13,17,365,,,,,,
1396,2,0,880,211,,,13,17,380,,,,,,
1397,2,0,878,211,,,13,17,398,,,,,,
1398,2,0,878,211,,,13,17,414,,,,,,
1399,2,0,877,211,,,13,17,430,,,,,,
1400,2,0,861,220,,,13,17,734,,,,,,
1401,2,0,845,231,,,13,17,751,,,,,,
1402,2,0,823,245,,,13,17,764,,,,,,
1403,2,0,775,273,,,13,17,784,,,,,,
1404,2,0,718,308,,,13,17,799,,,,,,
1405,2,0,654,348,,,13,17,819,,,,,,
1406,2,2,,,,,13,17,593,,2631,,,,
1407,2,2,,,,,13,17,651,,2746,,,,
1408,2,2,,,,,13,17,675,,2722,,,,
1409,2,2,,,,,13,17,784,,2750,,,,
1410,2,2,,,,,13,17,890,,2785,,,,
1411,1077,3,,,1440,900,13,19,359,,,,,,
1412,2,0,596,384,,,13,17,831,,,,,,
1413,2,0,555,409,,,13,17,850,,,,,,
1414,2,0,514,442,,,13,17,868,,,,,,
1415,2,0,482,471,,,13,17,889,,,,,,
1416,2,0,470,484,,,13,17,913,,,,,,
